systemTimeMs,TimeMs,gnssTime,latitudeDeg,longitudeDeg,altitude,rollDeg,pitchDeg,yawDeg,agl,hSpeed,Date,System Name,Longitude,Latitude,FP Height,H.Speed,Quality
1.72E+12,0,1720289972,52.7991894,-67.40825958,607.9884644,2.787558079,-1.655545354,86.02263641,3.450073242,2.324606666,7/6/2024,200,-67.40825958,52.7991894,594.5949847,2.324606666,0.956158382
1.72E+12,92,1720289972,52.79918957,-67.40825635,607.9920654,2.63855648,-1.387441635,86.04465485,3.450256348,2.311876969,,201.1794872,-67.40825739,52.79918987,594.6030106,2.32383788,0.955912998
1.72E+12,192,1720289972,52.79918976,-67.40825286,607.9972534,2.835367203,-1.490214348,86.03367615,3.450317383,2.305041542,,202.4615385,-67.40825501,52.79919038,594.6117343,2.323002244,0.955646277
1.72E+12,293,1720289972,52.79918996,-67.4082494,608.0010986,2.813517809,-1.329389095,85.98990631,3.450195313,2.304327405,,203.7564103,-67.40825261,52.79919089,594.6205454,2.322158252,0.955376888
1.72E+12,392,1720289972,52.79919017,-67.40824606,608.0040894,2.946804285,-1.217042565,85.94451141,3.450012207,2.278057092,,205.025641,-67.40825025,52.7991914,594.6291819,2.321330972,0.955112833
1.72E+12,492,1720289972,52.7991904,-67.40824263,608.0043335,3.320028305,-1.375752211,85.90228271,3.449951172,2.253215385,,206.3076923,-67.40824787,52.79919191,594.6379057,2.320495335,0.954846111
1.72E+12,592,1720289973,52.79919063,-67.40823924,608.0036621,3.657002449,-1.31629324,85.84884644,3.450256348,2.236250652,,207.5897436,-67.40824549,52.79919242,594.6466295,2.319659699,0.954579389
1.72E+12,692,1720289973,52.79919085,-67.40823586,608.0079346,3.652990103,-1.146167278,85.77937317,3.450256348,2.214068226,,208.8717949,-67.40824311,52.79919293,594.6553533,2.318824063,0.954312668
1.72E+12,792,1720289973,52.79919106,-67.4082325,608.0120239,4.025343418,-1.206187963,85.71565247,3.450256348,2.190286665,,210.1538462,-67.40824073,52.79919344,594.6640771,2.317988427,0.954045946
1.72E+12,892,1720289973,52.79919127,-67.40822916,608.0146484,4.179437637,-1.436712146,85.67320251,3.450073242,2.195492804,,211.4358974,-67.40823835,52.79919395,594.6728009,2.31715279,0.953779224
1.72E+12,992,1720289973,52.79919148,-67.40822583,608.0171509,4.073428154,-1.420715928,85.68859863,3.450256348,2.169423682,,212.7179487,-67.40823597,52.79919446,594.6815247,2.316317154,0.953512502
1.72E+12,1093,1720289973,52.79919167,-67.40822252,608.0215454,3.979153395,-1.234102011,85.76351929,3.450073242,2.163959941,,214.0128205,-67.40823357,52.79919497,594.6903357,2.315473162,0.953243113
1.72E+12,1192,1720289973,52.79919186,-67.40821922,608.024353,3.965794086,-1.160526991,85.79845428,3.450195313,2.139746103,,215.2820513,-67.40823121,52.79919548,594.6989723,2.314645882,0.952979059
1.72E+12,1292,1720289973,52.79919205,-67.40821595,608.0247803,4.032170773,-1.358176112,85.88806152,3.450073242,2.126889346,,216.5641026,-67.40822883,52.79919599,594.7076961,2.313810246,0.952712337
1.72E+12,1392,1720289973,52.79919224,-67.40821271,608.0249634,3.881541491,-1.538233519,85.96657562,3.449951172,2.134861344,,217.8461538,-67.40822645,52.7991965,594.7164199,2.312974609,0.952445615
1.72E+12,1495,1720289973,52.79919242,-67.40820946,608.0238037,3.636175871,-1.626582503,86.05458069,3.450012207,2.121126189,,219.1666667,-67.408224,52.79919702,594.7254054,2.312113904,0.952170892
1.72E+12,1593,1720289974,52.7991926,-67.40820622,608.0233154,3.747417927,-1.52185905,86.15338135,3.449951172,2.118813706,,220.4230769,-67.40822167,52.79919752,594.7339547,2.31129498,0.951909504
1.72E+12,1692,1720289974,52.79919279,-67.40820307,608.0211182,3.863745451,-1.27679348,86.25606537,3.449890137,2.110330065,,221.6923077,-67.40821931,52.79919803,594.7425913,2.310467701,0.95164545
1.72E+12,1792,1720289974,52.79919297,-67.40819985,608.0195313,3.855796337,-1.127363801,86.33557892,3.450073242,2.105242645,,222.974359,-67.40821693,52.79919854,594.7513151,2.309632064,0.951378728
1.72E+12,1892,1720289974,52.79919315,-67.4081966,608.0197144,3.97811532,-1.07354331,86.44202423,3.450012207,2.100869321,,224.2564103,-67.40821455,52.79919905,594.7600389,2.308796428,0.951112006
1.72E+12,1992,1720289974,52.79919332,-67.40819337,608.0194702,4.26193285,-0.986558735,86.56789398,3.449951172,2.102743208,,225.5384615,-67.40821217,52.79919956,594.7687627,2.307960792,0.950845284
1.72E+12,2092,1720289974,52.7991935,-67.40819015,608.0178833,4.310269356,-0.742016792,86.65406799,3.469909668,2.090943998,,226.8205128,-67.40820979,52.79920007,594.7774865,2.307125156,0.950578563
1.72E+12,2192,1720289974,52.79919366,-67.40818694,608.0161743,4.383907318,-0.562317193,86.78482819,3.50994873,2.069989712,,228.1025641,-67.40820741,52.79920058,594.7862103,2.306289519,0.950311841
1.72E+12,2292,1720289974,52.79919382,-67.40818379,608.0177612,4.442853928,-0.528973997,86.87380981,3.540039063,2.064220716,,229.3846154,-67.40820503,52.79920109,594.7949341,2.305453883,0.950045119
1.72E+12,2392,1720289974,52.79919396,-67.40818066,608.0202026,4.518476486,-0.570080459,86.92906952,3.540283203,2.04341302,,230.6666667,-67.40820265,52.7992016,594.8036579,2.304618247,0.949778397
1.72E+12,2492,1720289974,52.79919409,-67.40817752,608.0240479,4.603200912,-0.712067246,86.94735718,3.540161133,2.032447288,,231.9487179,-67.40820027,52.79920211,594.8123817,2.303782611,0.949511676
1.72E+12,2592,1720289975,52.79919421,-67.4081744,608.0269165,4.584628582,-0.830863476,86.93241882,3.540222168,2.024460822,,233.2307692,-67.40819789,52.79920262,594.8211054,2.302946974,0.949244954
1.72E+12,2692,1720289975,52.79919431,-67.40817128,608.0320435,4.716981411,-0.9075315,86.97415161,3.540222168,2.009819991,,234.5128205,-67.40819551,52.79920313,594.8298292,2.302111338,0.948978232
1.72E+12,2793,1720289975,52.79919441,-67.40816817,608.0371704,4.684216976,-0.940150261,87.03509521,3.540344238,2.015805671,,235.8076923,-67.4081931,52.79920364,594.8386403,2.301267346,0.948708843
1.72E+12,2893,1720289975,52.79919449,-67.40816507,608.0430908,4.625605583,-1.138329625,87.08111572,3.540344238,2.016332077,,237.0897436,-67.40819072,52.79920415,594.8473641,2.300431709,0.948442121
1.72E+12,2993,1720289975,52.79919456,-67.40816196,608.0490723,4.587055206,-1.272224426,87.18052673,3.540344238,2.009866716,,238.3717949,-67.40818834,52.79920466,594.8560879,2.299596073,0.948175399
1.72E+12,3092,1720289975,52.79919461,-67.40815898,608.0556641,4.428498268,-1.378852487,87.25435638,3.540161133,2.019292933,,239.6410256,-67.40818599,52.79920517,594.8647244,2.298768793,0.947911345
1.72E+12,3192,1720289975,52.79919466,-67.4081559,608.0614014,4.278349876,-1.558498383,87.29766083,3.540100098,2.02490083,,240.9230769,-67.40818361,52.79920568,594.8734482,2.297933157,0.947644623
1.72E+12,3292,1720289975,52.7991947,-67.40815284,608.0688477,4.28531456,-1.594054699,87.28340912,3.540283203,2.045669371,,242.2051282,-67.40818122,52.79920619,594.882172,2.297097521,0.947377901
1.72E+12,3392,1720289975,52.79919475,-67.40814977,608.074585,4.236666679,-1.616685867,87.30056763,3.540405273,2.038026866,,243.4871795,-67.40817884,52.7992067,594.8908958,2.296261884,0.94711118
1.72E+12,3496,1720289975,52.79919478,-67.4081467,608.0795288,4.104862213,-1.792370319,87.32017517,3.540283203,2.04794807,,244.8205128,-67.40817637,52.79920723,594.8999686,2.295392823,0.946833789
1.72E+12,3592,1720289976,52.79919481,-67.4081436,608.0837402,4.047522545,-1.968085527,87.32081604,3.540161133,2.064514489,,246.0512821,-67.40817408,52.79920772,594.9083434,2.294590612,0.946577736
1.72E+12,3692,1720289976,52.79919485,-67.4081405,608.0870972,4.001990795,-1.89287281,87.36612701,3.540039063,2.087954255,,247.3333333,-67.4081717,52.79920823,594.9170672,2.293754976,0.946311014
1.72E+12,3792,1720289976,52.79919488,-67.40813738,608.0870361,4.289432526,-1.738005519,87.36253357,3.539794922,2.097479668,,248.6153846,-67.40816932,52.79920874,594.925791,2.292919339,0.946044292
1.72E+12,3892,1720289976,52.7991949,-67.40813423,608.0827637,4.485470772,-1.993414402,87.30249786,3.539794922,2.10288654,,249.8974359,-67.40816694,52.79920925,594.9345148,2.292083703,0.945777571
1.72E+12,3992,1720289976,52.79919492,-67.40813107,608.0788574,4.435502529,-2.511452198,87.2342453,3.539916992,2.12004571,,251.1794872,-67.40816456,52.79920976,594.9432386,2.291248067,0.945510849
1.72E+12,4092,1720289976,52.79919493,-67.40812789,608.0773926,4.201311111,-2.555537939,87.25854492,3.539855957,2.149148171,,252.4615385,-67.40816218,52.79921027,594.9519624,2.290412431,0.945244127
1.72E+12,4193,1720289976,52.79919493,-67.40812468,608.0750732,4.034581184,-2.518340826,87.27856445,3.539916992,2.162608493,,253.7564103,-67.40815978,52.79921078,594.9607734,2.289568438,0.944974738
1.72E+12,4292,1720289976,52.79919493,-67.40812156,608.0738525,3.589341402,-2.385280132,87.31510925,3.539978027,2.177815104,,255.025641,-67.40815742,52.79921129,594.96941,2.288741158,0.944710684
1.72E+12,4392,1720289976,52.79919494,-67.40811834,608.0732422,3.222544432,-1.937955856,87.33738708,3.539978027,2.157293775,,256.3076923,-67.40815504,52.7992118,594.9781338,2.287905522,0.944443962
1.72E+12,4492,1720289976,52.79919494,-67.40811508,608.0719604,3.258382797,-1.680031538,87.33074188,3.539978027,2.166727768,,257.5897436,-67.40815266,52.79921231,594.9868576,2.287069886,0.94417724
1.72E+12,4592,1720289977,52.79919496,-67.40811182,608.0704956,3.237194061,-1.500952721,87.29859161,3.539978027,2.167885485,,258.8717949,-67.40815028,52.79921282,594.9955814,2.286234249,0.943910518
1.72E+12,4692,1720289977,52.79919498,-67.40810856,608.0689087,3.357913494,-1.29944551,87.31368256,3.539855957,2.148320322,,260.1538462,-67.4081479,52.79921333,595.0043052,2.285398613,0.943643796
1.72E+12,4792,1720289977,52.799195,-67.40810531,608.0669556,3.681090832,-1.459193587,87.31059265,3.539855957,2.151500194,,261.4358974,-67.40814552,52.79921384,595.013029,2.284562977,0.943377075
1.72E+12,4892,1720289977,52.79919502,-67.40810206,608.0652466,3.545935154,-1.788731575,87.25611115,3.539855957,2.160168343,,262.7179487,-67.40814314,52.79921435,595.0217527,2.283727341,0.943110353
1.72E+12,4992,1720289977,52.79919505,-67.4080988,608.0644531,3.256303072,-1.946231723,87.22856903,3.539978027,2.145554489,,264,-67.40814076,52.79921486,595.0304765,2.282891705,0.942843631
1.72E+12,5092,1720289977,52.79919508,-67.4080955,608.0644531,3.338685513,-2.076546669,87.20175934,3.539978027,2.147551585,,265.2820513,-67.40813838,52.79921537,595.0392003,2.282056068,0.942576909
1.72E+12,5192,1720289977,52.79919512,-67.40809219,608.0645142,3.402860641,-2.186554193,87.13031769,3.540039063,2.156922774,,266.5641026,-67.408136,52.79921588,595.0479241,2.281220432,0.942310188
1.72E+12,5292,1720289977,52.79919515,-67.40808887,608.0650635,3.587543249,-2.250481844,87.04868317,3.540039063,2.165982861,,267.8461538,-67.40813362,52.79921639,595.0566479,2.280384796,0.942043466
1.72E+12,5392,1720289977,52.79919518,-67.40808553,608.0667725,3.473952532,-2.24966383,87.06633759,3.540161133,2.167430153,,269.1282051,-67.40813124,52.7992169,595.0653717,2.27954916,0.941776744
1.72E+12,5493,1720289977,52.7991952,-67.40808217,608.0687256,3.237360477,-2.195423365,87.12786102,3.540100098,2.178703897,,270.4230769,-67.40812884,52.79921741,595.0741828,2.278705167,0.941507355
1.72E+12,5592,1720289978,52.79919523,-67.40807889,608.0700073,3.13993597,-2.130856514,87.1529541,3.539978027,2.184262593,,271.6923077,-67.40812648,52.79921792,595.0828193,2.277877887,0.9412433
1.72E+12,5692,1720289978,52.79919527,-67.40807555,608.0701294,3.192639589,-1.861765504,87.15955353,3.539978027,2.18540652,,272.974359,-67.4081241,52.79921843,595.0915431,2.277042251,0.940976579
1.72E+12,5792,1720289978,52.79919531,-67.40807221,608.0697632,3.296618938,-1.396489024,87.16583252,3.539978027,2.179038552,,274.2564103,-67.40812172,52.79921894,595.1002669,2.276206615,0.940709857
1.72E+12,5892,1720289978,52.79919535,-67.40806887,608.0706177,3.264420509,-1.031565905,87.1420517,3.540039063,2.167281387,,275.5384615,-67.40811934,52.79921945,595.1089907,2.275370978,0.940443135
1.72E+12,5992,1720289978,52.79919539,-67.40806555,608.0709839,3.391957521,-0.637106538,87.17351532,3.540100098,2.137074154,,276.8205128,-67.40811696,52.79921996,595.1177145,2.274535342,0.940176413
1.72E+12,6092,1720289978,52.79919543,-67.40806225,608.0731812,3.40580225,-0.16427651,87.19021606,3.540100098,2.11307833,,278.1025641,-67.40811458,52.79922047,595.1264383,2.273699706,0.939909692
1.72E+12,6192,1720289978,52.79919547,-67.408059,608.0744629,3.387821198,-0.108280368,87.19747925,3.549987793,2.084038022,,279.3846154,-67.4081122,52.79922098,595.1351621,2.27286407,0.93964297
1.72E+12,6292,1720289978,52.7991955,-67.40805583,608.0782471,3.346218348,-0.263063043,87.25215912,3.550170898,2.055385742,,280.6666667,-67.40810982,52.79922149,595.1438859,2.272028433,0.939376248
1.72E+12,6392,1720289978,52.79919554,-67.40805269,608.0835571,3.268757582,-0.449426502,87.30190277,3.540344238,2.02759396,,281.9487179,-67.40810744,52.799222,595.1526097,2.271192797,0.939109526
1.72E+12,6492,1720289978,52.79919558,-67.40804956,608.09021,3.348717928,-0.796105802,87.40065002,3.540283203,2.006442543,,283.2307692,-67.40810506,52.79922251,595.1613335,2.270357161,0.938842804
1.72E+12,6592,1720289979,52.79919562,-67.40804647,608.0948486,3.226364136,-1.186567068,87.48295593,3.540283203,2.005559045,,284.5128205,-67.40810268,52.79922302,595.1700573,2.269521525,0.938576083
1.72E+12,6693,1720289979,52.79919567,-67.40804338,608.1002197,2.967815638,-1.511606336,87.55239868,3.540283203,1.998444793,,285.8076923,-67.40810027,52.79922353,595.1788683,2.268677532,0.938306694
1.72E+12,6793,1720289979,52.79919573,-67.40804031,608.1057739,2.848032475,-1.67786777,87.60540771,3.540100098,1.993643586,,287.0897436,-67.40809789,52.79922404,595.1875921,2.267841896,0.938039972
1.72E+12,6892,1720289979,52.79919579,-67.40803733,608.1089478,3.060561419,-1.89438653,87.65814972,3.540100098,1.994524602,,288.3589744,-67.40809554,52.79922455,595.1962287,2.267014616,0.937775917
1.72E+12,6995,1720289979,52.79919587,-67.40803426,608.1115112,3.198142529,-1.85364759,87.71511078,3.539978027,2.011156802,,289.6794872,-67.40809308,52.79922507,595.2052142,2.266153911,0.937501194
1.72E+12,7092,1720289979,52.79919596,-67.40803121,608.109375,3.226570368,-1.879398346,87.76792908,3.539916992,2.015127941,,290.9230769,-67.40809077,52.79922557,595.2136763,2.265343343,0.937242474
1.72E+12,7192,1720289979,52.79919606,-67.40802814,608.1070557,3.374122143,-2.133956194,87.80423737,3.539916992,2.015244628,,292.2051282,-67.40808839,52.79922608,595.2224,2.264507707,0.936975752
1.72E+12,7292,1720289979,52.79919615,-67.40802509,608.1068726,3.468948841,-2.12006259,87.82396698,3.539978027,2.024790723,,293.4871795,-67.40808601,52.79922659,595.2311238,2.263672071,0.93670903
1.72E+12,7392,1720289979,52.79919625,-67.40802203,608.1049194,3.507603168,-2.095283508,87.81158447,3.539916992,2.033787554,,294.7692308,-67.40808363,52.7992271,595.2398476,2.262836435,0.936442308
1.72E+12,7498,1720289979,52.79919636,-67.4080188,608.1027832,3.651476383,-1.954554081,87.80161285,3.539978027,2.048025255,,296.1282051,-67.40808111,52.79922764,595.2490949,2.26195066,0.936159583
1.72E+12,7592,1720289980,52.79919646,-67.40801588,608.1000366,3.90366745,-2.186897278,87.7430191,3.539794922,2.049317282,,297.3333333,-67.40807887,52.79922812,595.2572952,2.261165162,0.935908865
1.72E+12,7692,1720289980,52.79919656,-67.40801278,608.0951538,3.936309814,-2.621415138,87.63661957,3.539672852,2.072146178,,298.6153846,-67.40807649,52.79922863,595.266019,2.260329526,0.935642143
1.72E+12,7792,1720289980,52.79919665,-67.40800965,608.0917358,3.694358349,-2.886290073,87.51210785,3.540039063,2.105888124,,299.8974359,-67.40807411,52.79922914,595.2747428,2.25949389,0.935375421
1.72E+12,7892,1720289980,52.79919674,-67.40800647,608.093811,3.513744831,-2.861407042,87.44135284,3.540100098,2.12317575,,301.1794872,-67.40807173,52.79922965,595.2834666,2.258658253,0.9351087
1.72E+12,7992,1720289980,52.79919682,-67.40800325,608.0959473,3.560004234,-2.927953482,87.39294434,3.540100098,2.150391372,,302.4615385,-67.40806935,52.79923016,595.2921904,2.257822617,0.934841978
1.72E+12,8093,1720289980,52.79919691,-67.40800003,608.0959473,3.443868399,-2.680280209,87.35791779,3.539916992,2.166006628,,303.7564103,-67.40806695,52.79923067,595.3010014,2.256978625,0.934572589
1.72E+12,8193,1720289980,52.799197,-67.40799677,608.0948486,3.418239594,-2.586648941,87.32943726,3.529907227,2.187788163,,305.0384615,-67.40806457,52.79923118,595.3097252,2.256142988,0.934305867
1.72E+12,8292,1720289980,52.79919708,-67.40799359,608.0922852,3.559923649,-2.70776701,87.29248047,3.50994873,2.205496228,,306.3076923,-67.40806221,52.79923169,595.3183618,2.255315708,0.934041812
1.72E+12,8392,1720289980,52.79919717,-67.40799029,608.0900269,3.355080366,-2.614188671,87.24949646,3.520019531,2.193874493,,307.5897436,-67.40805983,52.7992322,595.3270856,2.254480072,0.933775091
1.72E+12,8492,1720289980,52.79919726,-67.40798697,608.0874634,3.220211744,-2.459656715,87.2081604,3.539916992,2.209913449,,308.8717949,-67.40805745,52.79923271,595.3358094,2.253644436,0.933508369
1.72E+12,8592,1720289981,52.79919734,-67.40798365,608.0847168,3.205729246,-2.54430151,87.12812042,3.539916992,2.218312013,,310.1538462,-67.40805507,52.79923322,595.3445332,2.2528088,0.933241647
1.72E+12,8692,1720289981,52.79919743,-67.40798029,608.0844727,3.077226877,-2.523262739,87.04357147,3.539978027,2.209641432,,311.4358974,-67.40805269,52.79923373,595.353257,2.251973163,0.932974925
1.72E+12,8792,1720289981,52.79919752,-67.40797693,608.0848999,3.119665623,-2.251755714,86.99769592,3.540039063,2.213729083,,312.7179487,-67.40805031,52.79923424,595.3619808,2.251137527,0.932708204
1.72E+12,8892,1720289981,52.7991976,-67.40797356,608.0858154,3.238202333,-2.1224823,86.94371033,3.539978027,2.216458507,,314,-67.40804793,52.79923475,595.3707046,2.250301891,0.932441482
1.72E+12,8992,1720289981,52.79919769,-67.4079702,608.0857544,3.199227571,-2.069071054,86.88586426,3.519775391,2.206362686,,315.2820513,-67.40804555,52.79923525,595.3794284,2.249466255,0.93217476
1.72E+12,9092,1720289981,52.79919778,-67.40796683,608.0812988,3.180207729,-2.141185045,86.85784912,3.469787598,2.19677273,,316.5641026,-67.40804317,52.79923576,595.3881522,2.248630619,0.931908038
1.72E+12,9192,1720289981,52.79919787,-67.40796348,608.0768433,3.143639803,-2.120586157,86.87123108,3.449768066,2.188161576,,317.8461538,-67.40804079,52.79923627,595.396876,2.247794982,0.931641316
1.72E+12,9292,1720289981,52.79919797,-67.40796014,608.0723267,3.107726812,-1.982571721,86.90906525,3.469665527,2.192611661,,319.1282051,-67.40803841,52.79923678,595.4055998,2.246959346,0.931374595
1.72E+12,9393,1720289981,52.79919807,-67.40795681,608.0683594,3.199295521,-1.944723248,86.97348022,3.520080566,2.17718151,,320.4230769,-67.408036,52.7992373,595.4144108,2.246115353,0.931105206
1.72E+12,9492,1720289981,52.79919816,-67.40795355,608.0684204,3.0460186,-1.861040831,87.03181458,3.5,2.176268539,,321.6923077,-67.40803365,52.7992378,595.4230474,2.245288074,0.930841151
1.72E+12,9592,1720289982,52.79919827,-67.40795021,608.0687866,2.913648367,-1.492483139,87.1180954,3.459960938,2.166922133,,322.974359,-67.40803127,52.79923831,595.4317711,2.244452437,0.930574429
1.72E+12,9692,1720289982,52.79919837,-67.40794686,608.0684814,2.895748138,-1.545433879,87.14556122,3.450012207,2.148988351,,324.2564103,-67.40802889,52.79923882,595.4404949,2.243616801,0.930307708
1.72E+12,9793,1720289982,52.79919848,-67.40794353,608.067627,2.915401936,-1.840670466,87.18183136,3.450012207,2.143202656,,325.5512821,-67.40802648,52.79923934,595.449306,2.242772808,0.930038319
1.72E+12,9892,1720289982,52.7991986,-67.4079402,608.0683594,3.03144908,-1.914820552,87.1646347,3.450012207,2.13669841,,326.8205128,-67.40802413,52.79923984,595.4579425,2.241945529,0.929774264
1.72E+12,9992,1720289982,52.79919871,-67.40793687,608.0702515,3.272125959,-1.643621802,87.12962341,3.450378418,2.136706725,,328.1025641,-67.40802175,52.79924035,595.4666663,2.241109892,0.929507542
1.72E+12,10092,1720289982,52.79919881,-67.40793355,608.0749512,3.227767229,-1.79304266,87.15365601,3.450195313,2.123780362,,329.3846154,-67.40801937,52.79924086,595.4753901,2.240274256,0.92924082
1.72E+12,10192,1720289982,52.79919892,-67.40793024,608.0780029,3.071871758,-2.073536158,87.16646576,3.450134277,2.11937745,,330.6666667,-67.40801699,52.79924137,595.4841139,2.23943862,0.928974099
1.72E+12,10292,1720289982,52.79919902,-67.40792696,608.0828857,2.984351635,-1.752735615,87.18031311,3.450256348,2.127877262,,331.9487179,-67.40801461,52.79924188,595.4928377,2.238602984,0.928707377
1.72E+12,10392,1720289982,52.79919913,-67.40792369,608.0871582,3.24618578,-1.717272997,87.17037964,3.450134277,2.104519899,,333.2307692,-67.40801223,52.79924239,595.5015615,2.237767347,0.928440655
1.72E+12,10495,1720289982,52.79919923,-67.40792045,608.0879517,3.55997777,-1.888652086,87.18132782,3.450012207,2.085412458,,334.5512821,-67.40800977,52.79924292,595.510547,2.236906642,0.928165932
1.72E+12,10593,1720289983,52.79919933,-67.40791722,608.0884399,3.499406576,-1.93993175,87.1684494,3.450073242,2.093972868,,335.8076923,-67.40800744,52.79924342,595.5190963,2.236087718,0.927904544
1.72E+12,10693,1720289983,52.79919942,-67.40791401,608.0888672,3.354249001,-1.950074315,87.12182617,3.450012207,2.100268802,,337.0897436,-67.40800506,52.79924393,595.5278201,2.235252082,0.927637823
1.72E+12,10793,1720289983,52.79919951,-67.40791079,608.0898438,3.316258907,-2.118180752,87.09152222,3.450073242,2.091273037,,338.3717949,-67.40800268,52.79924444,595.5365439,2.234416446,0.927371101
1.72E+12,10892,1720289983,52.7991996,-67.40790766,608.0912476,3.211402416,-2.225545645,87.0483017,3.450073242,2.104698196,,339.6410256,-67.40800032,52.79924494,595.5451805,2.233589166,0.927107046
1.72E+12,10992,1720289983,52.79919969,-67.40790443,608.0922241,3.270300627,-2.202945709,87.0256424,3.450012207,2.107899529,,340.9230769,-67.40799794,52.79924545,595.5539043,2.23275353,0.926840324
1.72E+12,11092,1720289983,52.79919978,-67.40790119,608.0909424,3.288081169,-2.19713521,86.98458099,3.449951172,2.116057418,,342.2051282,-67.40799556,52.79924596,595.5626281,2.231917894,0.926573603
1.72E+12,11192,1720289983,52.79919988,-67.40789795,608.0896606,3.01072669,-2.139028072,86.94732666,3.449951172,2.116536729,,343.4871795,-67.40799318,52.79924647,595.5713519,2.231082257,0.926306881
1.72E+12,11292,1720289983,52.79919998,-67.40789475,608.0860596,2.644577026,-2.164999723,86.93904114,3.449829102,2.117870717,,344.7692308,-67.4079908,52.79924698,595.5800757,2.230246621,0.926040159
1.72E+12,11392,1720289983,52.79920009,-67.40789156,608.0817871,2.732307434,-2.360877514,86.91412354,3.449645996,2.121829964,,346.0512821,-67.40798842,52.79924749,595.5887995,2.229410985,0.925773437
1.72E+12,11492,1720289983,52.79920022,-67.40788837,608.0775757,2.706372738,-2.296152115,86.86347198,3.449890137,2.116817018,,347.3333333,-67.40798604,52.799248,595.5975233,2.228575349,0.925506716
1.72E+12,11592,1720289984,52.79920036,-67.40788519,608.0740967,2.320166588,-1.625409245,86.69248199,3.449768066,2.106492928,,348.6153846,-67.40798366,52.79924851,595.6062471,2.227739712,0.925239994
1.72E+12,11692,1720289984,52.79920051,-67.40788199,608.0704956,2.222403049,-1.329499364,86.35688782,3.449829102,2.088246902,,349.8974359,-67.40798128,52.79924902,595.6149709,2.226904076,0.924973272
1.72E+12,11792,1720289984,52.79920067,-67.40787883,608.0671387,2.259682655,-1.061011791,85.89002228,3.439880371,2.073823631,,351.1794872,-67.4079789,52.79924953,595.6236947,2.22606844,0.92470655
1.72E+12,11893,1720289984,52.79920085,-67.40787569,608.0654907,2.155849457,-0.930690646,85.27101135,3.449890137,2.066674682,,352.474359,-67.4079765,52.79925005,595.6325057,2.225224447,0.924437161
1.72E+12,11992,1720289984,52.79920104,-67.40787258,608.0637207,1.945715189,-0.952795684,84.55362701,3.449829102,2.0373318,,353.7435897,-67.40797414,52.79925055,595.6411422,2.224397167,0.924173107
1.72E+12,12092,1720289984,52.79920125,-67.40786958,608.0626221,1.861534595,-0.596126139,83.73771667,3.450012207,2.015924856,,355.025641,-67.40797176,52.79925106,595.649866,2.223561531,0.923906385
1.72E+12,12192,1720289984,52.79920149,-67.40786655,608.0626221,1.959871531,-0.274971485,82.84272003,3.440002441,1.986645501,,356.3076923,-67.40796938,52.79925157,595.6585898,2.222725895,0.923639663
1.72E+12,12292,1720289984,52.79920174,-67.40786355,608.0614014,1.749771118,-0.0839573,81.8846283,3.440002441,1.950750595,,357.5897436,-67.407967,52.79925208,595.6673136,2.221890259,0.923372941
1.72E+12,12392,1720289984,52.79920202,-67.40786061,608.0592651,1.604357958,0.16340071,80.86222076,3.440002441,1.924701084,,358.8717949,-67.40796462,52.79925259,595.6760374,2.221054622,0.92310622
1.72E+12,12492,1720289984,52.79920232,-67.40785773,608.0551758,1.530463696,0.56788069,79.75162506,3.439880371,1.89490404,,360.1538462,-67.40796224,52.7992531,595.6847612,2.220218986,0.922839498
1.72E+12,12592,1720289985,52.79920265,-67.4078549,608.0514526,1.45943141,0.758209407,78.58219147,3.42980957,1.86048084,,361.4358974,-67.40795986,52.79925361,595.693485,2.21938335,0.922572776
1.72E+12,12692,1720289985,52.799203,-67.40785211,608.0488281,1.398863077,0.7558164,77.33752441,3.399963379,1.829974222,,362.7179487,-67.40795748,52.79925412,595.7022088,2.218547714,0.922306054
1.72E+12,12792,1720289985,52.79920338,-67.40784938,608.046814,1.373944998,1.084593892,76.07567596,3.41986084,1.792934329,,364,-67.4079551,52.79925463,595.7109326,2.217712077,0.922039332
1.72E+12,12892,1720289985,52.79920379,-67.4078467,608.045166,1.432109475,1.360185742,74.76678467,3.439880371,1.757329625,,365.2820513,-67.40795272,52.79925514,595.7196564,2.216876441,0.921772611
1.72E+12,12992,1720289985,52.79920422,-67.4078441,608.0429077,1.563314557,1.23983717,73.3812027,3.439880371,1.712050557,,366.5641026,-67.40795034,52.79925565,595.7283802,2.216040805,0.921505889
1.72E+12,13092,1720289985,52.79920467,-67.40784154,608.0407715,1.761075139,0.982787728,71.93209839,3.439880371,1.692693879,,367.8461538,-67.40794796,52.79925616,595.737104,2.215205169,0.921239167
1.72E+12,13193,1720289985,52.79920514,-67.40783904,608.0396118,1.973147511,0.790952027,70.48290253,3.439941406,1.662577054,,369.1410256,-67.40794555,52.79925668,595.745915,2.214361176,0.920969778
1.72E+12,13293,1720289985,52.79920562,-67.40783657,608.0420532,1.692270637,0.732584834,68.95648193,3.450195313,1.633328966,,370.4230769,-67.40794317,52.79925719,595.7546388,2.21352554,0.920703056
1.72E+12,13392,1720289985,52.7992061,-67.40783421,608.0455933,1.373125196,0.729036808,67.44529724,3.450134277,1.624236921,,371.6923077,-67.40794082,52.79925769,595.7632754,2.21269826,0.920439002
