Time,Date,System Name,Longitude,Latitude,FP Height,Gnss Correction,H. Speed,Quality,systemTimeMs,gnssTime,latitudeDeg,longitudeDeg,altitude,rollDeg,pitchDeg,yawDeg,agl,hSpeed
1720290301807,2024-07-06,450,-67.40853521119499,52.80069407199139,585.1915615434942,5.43900000000001,2.0902683180679302,0.9512973088012732,1720290301803.0,1720290309.421834,52.80069399840968,-67.40853515936496,607.8729248046875,-4.4114990234375,-2.947618007659912,-16.116687774658203,3.27001953125,2.090840891443254
1720290302306,2024-07-06,200,-67.40854151502232,52.80070323687347,586.1595133142182,5.43900000000001,2.106181807740244,0.8279068542419917,1720290302301.0,1720290309.920766,52.80070314566983,-67.40854145487162,607.868408203125,-4.041196346282959,-3.0068373680114746,-16.27875518798828,3.2598876953125,2.106105300597809
1720290302807,2024-07-06,450,-67.40854743827782,52.80071239529578,585.7719585571289,5.43900000000001,2.070158416958679,0.997162376524231,1720290302800.0,1720290310.419466,52.80071226761334,-67.40854735791021,607.8538818359375,-4.383681774139404,-2.9907734394073486,-16.488962173461914,3.27008056640625,2.069585924031902
1720290303306,2024-07-06,200,-67.40855304998766,52.80072153566739,590.8531756362914,5.43900000000001,2.0929749108611637,0.924275235478794,1720290303300.0,1720290310.919571,52.800721425245,-67.40855298393535,607.865966796875,-4.4683518409729,-3.15833592414856,-16.506580352783203,3.3104248046875,2.0929290931963926
1720290303807,2024-07-06,450,-67.40855855713089,52.80073075716507,585.7318615112306,5.43900000000001,2.105070006090293,0.9605439378616262,1720290303800.0,1720290311.4194062,52.80073062716616,-67.40855847976555,607.8943481445312,-4.156132698059082,-3.0869882106781006,-16.114830017089844,3.35028076171875,2.1040383157647877
1720290304306,2024-07-06,200,-67.40856405926986,52.80074006368321,589.2119015655517,5.43900000000001,2.1324923305111443,0.9846566050950004,1720290304300.0,1720290311.919443,52.80073994965543,-67.40856399369068,607.9053955078125,-4.13697624206543,-3.5064849853515625,-16.237058639526367,3.3502197265625,2.1330375622359834
1720290304806,2024-07-06,450,-67.40856962146529,52.80074956051369,585.775431319574,5.43900000000001,2.140974070741503,0.9768984266427332,1720290304801.0,1720290312.4200451,52.80074946670621,-67.40856956446012,607.9159545898438,-4.415798664093018,-3.163778066635132,-16.486513137817383,3.3499755859375,2.140388947248779
1720290305306,2024-07-06,200,-67.40857542988472,52.80075896635457,588.5473729380598,5.43900000000001,2.113489849359982,0.9828990187336496,1720290305301.0,1720290312.92014,52.80075887224235,-67.40857537080629,607.9234008789062,-3.919276475906372,-2.6317338943481445,-16.973310470581055,3.26025390625,2.1150887084371157
1720290305811,2024-07-06,450,-67.40858123517077,52.80076823348644,587.6603227005006,5.43900000000001,2.0645809979494416,0.9761845919283668,1720290305801.0,1720290313.419436,52.800768051476254,-67.40858112308017,607.9266357421875,-3.320978879928589,-3.233616828918457,-17.132837295532227,3.25982666015625,2.065523809715957
1720290306308,2024-07-06,200,-67.40858666755143,52.800777299042565,590.0154605636596,5.43900000000001,2.0789113215449677,0.9784942287225324,1720290306300.0,1720290313.9195142,52.80077715162813,-67.40858657945067,607.9132690429688,-3.6017723083496094,-3.5886664390563965,-16.93174171447754,3.25994873046875,2.078592904111218
1720290306807,2024-07-06,450,-67.40859219783063,52.80078652840589,587.6303922805786,5.43900000000001,2.0787317635535376,0.9891753783555506,1720290306800.0,1720290314.4193752,52.80078639904784,-67.40859211967465,607.8964233398438,-4.029185771942139,-3.5379233360290527,-16.959165573120117,3.2596435546875,2.077509719003796
1720290307306,2024-07-06,200,-67.40859773973406,52.80079573336562,586.8365783081055,5.43900000000001,2.0897234996258534,0.9685591721528124,1720290307300.0,1720290314.9193358,52.80079562257932,-67.40859767390259,607.8674926757812,-3.6524953842163086,-3.457422971725464,-16.956863403320312,3.24981689453125,2.0899534724826143
1720290307807,2024-07-06,450,-67.40860312532052,52.800804925642,586.6455653533936,5.43900000000001,2.073259328040186,0.9718965451521216,1720290307800.0,1720290315.419404,52.800804797988285,-67.4086030520928,607.851806640625,-3.717341661453247,-3.770584583282471,-16.785152435302734,3.25,2.0728039181395634
1720290308306,2024-07-06,200,-67.40860831523702,52.80081397735912,589.5204887542725,5.43900000000001,2.0783269124246035,0.9739703250790308,1720290308300.0,1720290315.919412,52.80081386745554,-67.40860825206744,607.8515014648438,-3.566847085952759,-4.314108848571777,-16.737796783447266,3.2501220703125,2.0774230215723897
1720290308806,2024-07-06,450,-67.40861352402311,52.8008230623821,586.653812423706,5.43900000000001,2.0971921577129664,0.989534571743811,1720290308800.0,1720290316.419334,52.80082295267479,-67.40861346172031,607.8605346679688,-3.5727758407592773,-4.250678062438965,-17.043941497802734,3.25018310546875,2.096716911056383
1720290309306,2024-07-06,200,-67.40861871982645,52.80083229773351,591.5947930297851,5.43900000000001,2.1125029472986707,0.9476352011160016,1720290309300.0,1720290316.919453,52.80083218643865,-67.40861865842747,607.8707885742188,-3.67716646194458,-4.3072052001953125,-17.084585189819336,3.25030517578125,2.1117657642202694
1720290309806,2024-07-06,450,-67.40862380289326,52.80084158243648,586.6770898882934,5.43900000000001,2.1398137045428047,0.8748318051164331,1720290309801.0,1720290317.419913,52.80084149024433,-67.40862375225515,607.88330078125,-3.632057666778565,-4.6417155265808105,-17.04591941833496,3.25,2.139540917043701
1720290310306,2024-07-06,200,-67.40862899587854,52.80085101769324,592.5339545783996,5.43900000000001,2.181656531192479,0.8988372401246378,1720290310300.0,1720290317.919442,52.80085090184951,-67.4086289322622,607.8648681640625,-3.410799980163574,-5.057045936584473,-17.01366424560547,3.24981689453125,2.1813174056388367
1720290310806,2024-07-06,450,-67.40863429267635,52.80086070928255,586.6384711948809,5.43900000000001,2.212679206974077,0.9623668285446352,1720290310800.0,1720290318.419355,52.8008605924255,-67.40863422922497,607.8446044921875,-3.5971384048461914,-4.5688018798828125,-17.028545379638672,3.2496337890625,2.2128487778755352
1720290311307,2024-07-06,200,-67.40863963224575,52.80087059540503,591.697470451355,5.43900000000001,2.225519732285536,0.8540664060798666,1720290311300.0,1720290318.919332,52.80087045593927,-67.40863955745911,607.8184814453125,-3.50429916381836,-4.407860279083252,-16.66620445251465,3.16986083984375,2.2256286375165866
1720290311806,2024-07-06,450,-67.40864501958059,52.80088048901467,586.4604211578369,5.43900000000001,2.2403157199848924,0.826021284015046,1720290311800.0,1720290319.419298,52.80088037031162,-67.40864495422416,607.8009643554688,-3.227191686630249,-4.355332851409912,-16.600353240966797,3.23980712890625,2.2400418112564444
1720290312307,2024-07-06,200,-67.40865036005974,52.80089029993131,590.3545866141807,5.43900000000001,2.223858969382236,0.9424870277927232,1720290312302.0,1720290319.9199092,52.80089020178884,-67.40865030813683,607.7944946289062,-2.7179272174835205,-4.45963716506958,-16.68970489501953,3.2200927734375,2.223854408306611
1720290312806,2024-07-06,450,-67.4086555214851,52.80090010195634,587.9696192703248,5.43900000000001,2.2250597868248936,0.989755715778971,1720290312800.0,1720290320.4193149,52.800899984581626,-67.40865546013414,607.8013305664062,-2.999790906906128,-4.238757610321045,-16.917560577392578,3.2501220703125,2.224743848546753
1720290313306,2024-07-06,200,-67.4086606331812,52.80090987837925,592.7165986976624,5.43900000000001,2.194118948690531,0.9798728740489822,1720290313300.0,1720290320.919327,52.80090976231212,-67.40866057221916,607.8150024414062,-3.3888111114501958,-4.204758644104004,-16.99054527282715,3.2501220703125,2.1937578544210794
1720290313806,2024-07-06,450,-67.40866561871961,52.80091948163554,593.053394657135,5.43900000000001,2.204099393341735,0.9251019032458976,1720290313800.0,1720290321.41934,52.80091936571668,-67.40866555990058,607.8198852539062,-3.16916823387146,-3.974964380264282,-17.10201644897461,3.26019287109375,2.204708794334137
1720290314306,2024-07-06,200,-67.4086705040429,52.80092907844077,590.3366364440918,5.43900000000001,2.1685751277213807,0.9707664620406746,1720290314300.0,1720290321.919297,52.8009289641203,-67.40867044550629,607.842529296875,-3.461953401565552,-3.7552623748779297,-17.148160934448242,3.25994873046875,2.168724308980756
1720290314806,2024-07-06,450,-67.40867537314358,52.80093849137601,587.0112289800934,5.43900000000001,2.147702379088796,0.9921577197417838,1720290314801.0,1720290322.419897,52.80093839882996,-67.40867532507797,607.8329467773438,-3.6951093673706055,-4.184851169586182,-17.16400718688965,3.25994873046875,2.1477180825364752
1720290315305,2024-07-06,200,-67.40868027294088,52.800947848547175,587.2134171443902,5.43900000000001,2.1669855529017017,0.928622586846292,1720290315301.0,1720290322.919289,52.800947772398615,-67.40868023229532,607.8549194335938,-3.604126930236816,-4.00519323348999,-17.243101119995117,3.34039306640625,2.1673586274383427
1720290315805,2024-07-06,450,-67.40868531785375,52.80095727885199,586.9787440643311,5.43900000000001,2.1495627357499254,0.9975642780221208,1720290315800.0,1720290323.4193122,52.80095718476341,-67.40868526678751,607.8760986328125,-3.328442335128784,-4.074700355529785,-17.142772674560547,3.35040283203125,2.1495576597949477
1720290316305,2024-07-06,200,-67.40869037499442,52.80096663922099,588.636650215149,5.43900000000001,2.136179301873432,0.9970284187150688,1720290316300.0,1720290323.919193,52.8009665451813,-67.40869032468952,607.8925170898438,-3.052950143814087,-3.833395004272461,-17.09111976623535,3.35015869140625,2.13649279391962
1720290316805,2024-07-06,450,-67.4086953396404,52.80097597853547,589.6601380691529,5.43900000000001,2.1297026378905057,0.9907235834586308,1720290316800.0,1720290324.419225,52.80097588484382,-67.40869529043368,607.89990234375,-3.083423614501953,-3.851999521255493,-17.33328628540039,3.3499755859375,2.12918943798353
1720290317305,2024-07-06,200,-67.40870016539728,52.80098534468776,589.7636742299397,5.43900000000001,2.140336325648086,0.956521913633876,1720290317301.0,1720290324.919814,52.80098527137667,-67.40870012876142,607.909912109375,-3.1970467567443848,-3.960095405578613,-17.332447052001953,3.35064697265625,2.1405715205701004
1720290317805,2024-07-06,450,-67.40870481542602,52.80099460051516,589.7315095291137,5.43900000000001,2.142824842618461,0.9797303594092992,1720290317800.0,1720290325.4192698,52.80099450704164,-67.40870476752089,607.9322509765625,-3.4336674213409424,-4.564108371734619,-17.177072525024414,3.31024169921875,2.142398409700227
1720290318306,2024-07-06,200,-67.40870971561094,52.8010040481312,587.8620784530639,5.43900000000001,2.178288200332533,0.9759608762189068,1720290318300.0,1720290325.919268,52.801003933895664,-67.40870965561574,607.9579467773438,-3.2799601554870605,-4.591225624084473,-17.113340377807617,3.27020263671875,2.178320797522017
1720290318805,2024-07-06,450,-67.40871470570873,52.80101346863778,587.4490615234374,5.43900000000001,2.174136958932398,0.9947287934952144,1720290318800.0,1720290326.419204,52.80101337368865,-67.40871465505309,607.9476928710938,-3.0238115787506104,-4.251833915710449,-17.19744110107422,3.24981689453125,2.1728634991159805
1720290319306,2024-07-06,200,-67.40871969112126,52.801022866443695,587.9268083231763,5.43900000000001,2.151738050038887,0.9842481884791467,1720290319301.0,1720290326.919266,52.801022771687656,-67.40871964132779,607.9043579101562,-2.8187174797058105,-4.068428039550781,-17.401716232299805,3.17926025390625,2.151993566180862
1720290319805,2024-07-06,450,-67.40872454037833,52.80103217212189,587.4629134521484,5.43900000000001,2.1386929538606547,0.9752023799492838,1720290319800.0,1720290327.419776,52.80103208118347,-67.40872449363192,607.8713989257812,-2.8370590209960938,-4.741305828094482,-17.417930603027344,3.15960693359375,2.1384257736847903
1720290320305,2024-07-06,200,-67.40872934772864,52.80104154210393,588.060268913269,5.43900000000001,2.1660968069831434,0.9901492088792382,1720290320300.0,1720290327.9192052,52.80104144727374,-67.40872929884536,607.8536376953125,-3.210702657699585,-4.733119487762451,-17.52071189880371,3.15985107421875,2.166353871227891
1720290320805,2024-07-06,450,-67.40873430577479,52.80105105343006,587.4271102294921,5.43900000000001,2.2166507964177784,0.9648085319338956,1720290320800.0,1720290328.4193568,52.80105095786649,-67.40873425596332,607.8355712890625,-2.810394525527954,-5.05379581451416,-17.531387329101562,3.15960693359375,2.2166465400840787
1720290321305,2024-07-06,200,-67.40873930699566,52.80106068306894,588.1629723892212,5.43900000000001,2.2800612730427545,0.9933484772468888,1720290321300.0,1720290328.9192162,52.801060584810834,-67.408739255544,607.8213500976562,-3.042876720428467,-5.342610359191895,-17.441110610961914,3.15966796875,2.279315547786912
1720290321805,2024-07-06,450,-67.40874453423918,52.8010705926724,588.3101716384887,5.43900000000001,2.317253420245123,0.9520921008953672,1720290321800.0,1720290329.419238,52.80107049214127,-67.4087444814643,607.8012084960938,-2.6128580570220947,-5.358591556549072,-17.490034103393555,3.15966796875,2.3168872684221333
1720290322305,2024-07-06,200,-67.40874987321956,52.80108078635691,589.9845627916125,5.43900000000001,2.347927955054664,0.988270437655984,1720290322301.0,1720290329.919692,52.80108070538172,-67.4087498311218,607.7903442382812,-2.522951364517212,-4.900713443756104,-17.41590118408203,3.15972900390625,2.3474915259038074
1720290322805,2024-07-06,450,-67.40875511742126,52.80109097534518,588.2841492996215,5.43900000000001,2.313045157675696,0.9929594367982526,1720290322800.0,1720290330.419163,52.80109087369789,-67.40875506583917,607.7752685546875,-2.6662323474884038,-4.052115440368652,-17.521194458007812,3.159912109375,2.31337389550489
1720290323305,2024-07-06,200,-67.40876023898217,52.80110106790529,590.4797814712524,5.43900000000001,2.253331975624596,0.9330733374421184,1720290323300.0,1720290330.919223,52.80110096819315,-67.40876018818089,607.7832641601562,-2.873605966567993,-3.689742565155029,-17.50765609741211,3.16021728515625,2.253921715934469
1720290323806,2024-07-06,450,-67.40876527743043,52.80111085859309,590.6203056052622,5.43900000000001,2.2140035854310245,0.9898510946244948,1720290323801.0,1720290331.419252,52.801110760643446,-67.40876522620012,607.79638671875,-2.611992835998535,-3.6205976009368896,-17.48051643371582,3.1600341796875,2.2150298105387325
1720290324306,2024-07-06,200,-67.40877031567214,52.801120461843695,591.3315378913879,5.43900000000001,2.155774316393964,0.896270579541142,1720290324300.0,1720290331.919173,52.80112034874517,-67.40877025577495,607.81005859375,-2.62263560295105,-3.324197292327881,-17.32254409790039,3.160400390625,2.156980163273015
1720290324805,2024-07-06,450,-67.4087753673788,52.801129688685165,590.645026076577,5.43900000000001,2.112601479123699,0.8975184074669136,1720290324801.0,1720290332.419733,52.80112961706856,-67.4087753268522,607.821044921875,-2.3647518157958984,-3.814342975616455,-17.401521682739258,3.15985107421875,2.112666070003064
1720290325305,2024-07-06,200,-67.40878041242816,52.80113872637345,588.8223660812378,5.43900000000001,2.061442246437844,0.8923316167685434,1720290325300.0,1720290332.919275,52.80113863633926,-67.40878036253889,607.8283081054688,-1.982111096382141,-3.532310485839844,-17.501014709472656,3.159912109375,2.0619449279231765
1720290325805,2024-07-06,450,-67.40878528265806,52.80114766796437,588.0132716522216,5.43900000000001,2.04206845905966,0.9983617102471216,1720290325800.0,1720290333.419188,52.80114757846045,-67.40878523565092,607.8255004882812,-1.609691500663757,-4.134568214416504,-17.469745635986328,3.17022705078125,2.0425450420012643
1720290326305,2024-07-06,200,-67.4087899878123,52.801156524175695,590.1956134185792,5.43900000000001,1.9930188971587768,0.8545238508597123,1720290326300.0,1720290333.919181,52.80115643645594,-67.40878993887459,607.843994140625,-3.144320011138916,-3.0833003520965576,-19.8591251373291,3.250244140625,1.993744261247636
1720290326805,2024-07-06,450,-67.40879514884035,52.80116508276063,587.9610957489014,5.43900000000001,1.9266721854577349,0.990417566380418,1720290326800.0,1720290334.419163,52.801165000514914,-67.40879509252467,607.8521728515625,-3.8641295433044434,-2.713163375854492,-25.684162139892575,3.24981689453125,1.9279231263851604
1720290327305,2024-07-06,200,-67.40880110554363,52.801172990238896,589.5758050327494,5.43900000000001,1.7751743642980624,0.9951247969329642,1720290327303.0,1720290334.922245,52.801172961467536,-67.4088010801872,607.8544311523438,-5.01248025894165,-1.8356165885925293,-32.653175354003906,3.25,1.7758299054760471
1720290327806,2024-07-06,450,-67.40880795819953,52.80117972847245,589.6892812118531,5.43900000000001,1.584902741433727,0.9607778137728924,1720290327800.0,1720290335.419104,52.80117965835986,-67.4088078691257,607.8704223632812,-5.8980865478515625,-1.3111170530319214,-40.38813781738281,3.250244140625,1.5871483012823706
1720290328306,2024-07-06,200,-67.40881579377678,52.80118502573509,592.4014654693603,5.43900000000001,1.4229319552849016,0.9884458883407224,1720290328300.0,1720290335.9192169,52.801184970263606,-67.40881569340726,607.8948974609375,-4.837453365325928,-2.023232936859131,-49.08708953857422,3.26055908203125,1.423716054771211
1720290328805,2024-07-06,450,-67.40882436361485,52.80118914948896,589.6541982040405,5.43900000000001,1.3748634396689674,0.7849396977485854,1720290328800.0,1720290336.419219,52.80118911419751,-67.40882427201124,607.935302734375,-4.807124137878418,-3.3613123893737797,-57.5249252319336,3.350341796875,1.3746629613413444
1720290329305,2024-07-06,200,-67.40883395074042,52.80119229664167,591.6187905654907,5.43900000000001,1.4063436418708108,0.6961430988432709,1720290329300.0,1720290336.9190578,52.80119227056798,-67.40883384871589,607.9846801757812,-4.60392951965332,-4.488524436950684,-65.88803100585938,3.44049072265625,1.4054454201988875
1720290329805,2024-07-06,450,-67.40884444526453,52.80119455251693,587.937004469515,5.43900000000001,1.4685645161487075,0.7925651810634411,1720290329801.0,1720290337.419652,52.80119453851108,-67.40884435910424,608.03662109375,-4.293666362762451,-5.429296970367432,-74.21993255615234,3.440673828125,1.468865363702782
