systemTimeMs,gnssTime,latitudeDeg,longitudeDeg,altitude,rollDeg,pitchDeg,yawDeg,agl,hSpeed
1720293289789,1720293296.866907,52.804542907521494,-67.41715041985462,607.9881591796875,0.44460421800613403,-1.5722589492797852,5.048522472381592,3.45025634765625,2.1725585563965266
1720293289889,1720293296.9670742,52.80454494515402,-67.41715021713874,607.9932861328125,0.26963144540786743,-1.3647397756576538,5.098339080810547,3.45025634765625,2.1715276376253123
1720293289989,1720293297.0672581,52.80454698118324,-67.41715002548551,607.997314453125,0.02734338492155075,-1.209332823753357,5.142533302307129,3.45013427734375,2.1721860074241017
1720293290090,1720293297.167516,52.80454900815706,-67.41714984426096,608.0001831054688,-0.08276982605457306,-1.0982537269592285,5.141323566436768,3.45013427734375,2.1529935342144
1720293290189,1720293297.266952,52.804550972998165,-67.41714967956787,608.001953125,-0.20037327706813812,-1.1583048105239868,5.088674068450928,3.4500732421875,2.1442157991776996
1720293290289,1720293297.366925,52.80455298978344,-67.41714952181532,608.0045166015625,-0.32050564885139465,-1.3296509981155396,4.971123695373535,3.4500732421875,2.1286082722467676
1720293290389,1720293297.4669771,52.80455500434469,-67.41714938026894,608.0079345703125,-0.33583852648735046,-1.2641183137893677,4.8523969650268555,3.4801025390625,2.1321743491647616
1720293290489,1720293297.566901,52.80455701541354,-67.41714926047675,608.0116577148438,-0.6253005266189575,-1.3395190238952637,4.744093418121338,3.4801025390625,2.1263835174437675
1720293290589,1720293297.666975,52.804559026475474,-67.4171491677584,608.0137329101562,-0.8398521542549133,-1.608949065208435,4.620364189147949,3.4500732421875,2.120831102554926
1720293290689,1720293297.767002,52.80456103050726,-67.4171491042335,608.0156860351562,-0.7224164009094238,-1.67250657081604,4.465576648712158,3.4500732421875,2.124839138229286
1720293290789,1720293297.8669481,52.804563031568335,-67.41714906412938,608.0172729492188,-0.5509992837905884,-1.7186262607574463,4.298900604248047,3.4500732421875,2.119539905504301
1720293290889,1720293297.96699,52.804565028482884,-67.41714904748466,608.0193481445312,-0.40903061628341675,-1.7008788585662842,4.109254837036133,3.45013427734375,2.119162160016119
